108.129725120569,109.239419811208,109.963790429849,116.484070890587,120.150086065757,125.087355833614
113.212847786021,115.401536095627,116.873353801659,127.782317578027,133.844286082664,142.184561772527
120.245071097078,123.343648010463,125.42357644677,141.879247938268,151.127693663398,163.582449390598
108.430071956339,109.604304930818,110.383475846039,117.017801647396,120.747895733814,125.767866964188
113.587681937734,115.841571137559,117.371852236858,128.393687235633,134.520428593789,142.94533038504
120.498522631108,123.653098804966,125.78463483441,142.339095412011,151.646590245396,164.174203396909
108.403081587309,109.569725770875,110.3442587594,116.967322210826,120.690743491004,125.702730426484
113.517997616341,115.759723043421,117.278393806849,128.280437660507,134.394398657578,142.803345577312
120.54949239535,123.709252734257,125.841992806026,142.40327854195,151.712753490501,164.245973993341
140.605045957989,147.330243282486,151.572242944039,184.640496434497,203.234364368681,228.257348802205
180.868698595943,194.405591974455,203.321342241608,269.533282374157,306.763363675061,356.861544348259
108.369502832777,109.53606225532,110.310464060025,116.933165175972,120.656124030853,125.668073521546
113.589967785011,115.839890431521,117.366401354495,128.383458821297,134.506250865834,142.926047950907
120.619190537066,123.78503956741,125.92583943395,142.496604269375,151.813401826914,164.353280697645
140.854560583568,147.615477818507,151.890662110793,185.023365745285,203.649008280523,228.722671813327
181.289371626926,194.86207756861,203.818650400039,270.103045023577,307.370531308094,357.530454003845
108.457056325065,109.624255615208,110.398917007373,117.023117693104,120.746796485891,125.759860851581
113.548600567362,115.796283502731,117.319997803672,128.333196545991,134.45365484862,142.871250442204
120.589396284968,123.75145537464,125.89010816583,142.459889637727,151.773695168412,164.311953439341
108.346480997046,109.5134341287,110.289049656891,116.913475039209,120.638419881744,125.651541883906
113.572686089423,115.829923067789,117.363589507632,128.395941134041,134.526022351316,142.956843349445
120.533545670693,123.694379454891,125.830071473428,142.393764462222,151.704606342498,164.238330770963
