66,134,,,
43,157,,,
14,186,,,
100,20,,,
99.8388,33.5743,,,
94.8636,54.8966,,,
4.585559829,0.1980422,,,
4.552489928,0.324592846,,,
4.4936,0.472380727,,,
4.258596596,0.832554611,,,
3.80045123,1.268636241,,,
0.6,85.9,121.1,8.6,12.1
0.7,80,146.7,13.3,13.3
0.8,75.8,196.8,12.6,12.6
0.8,50.2,299.3,8.4,8.4
0.9,33.4,699.8,5.6,5.6
0.4,78.9,114.1,7.9,11.4
0.5,68.7,131.3,11.4,11.4
0.5,50.7,149.3,8.5,8.5
0.2,65.5,108.6,6.6,10.8
0.3,50.7,121.1,8.5,8.5
0.4,39.3,140.5,6.5,6.5
