378.8,389,392.4,283.6,240.08,197.92
863.8,875.2,875.2,573.1,453.4,334.84
1768.4,1811.4,1820,1132,856.800000000001,590.2
111.193841573374,110.680581170886,110.512862773792,116.997134980721,120.687914152761,125.699893174014
118.122220566998,117.783437100711,117.783437100711,128.618969451506,134.718756481494,143.186740170608
129.457486190795,128.560391959686,128.383122403744,145.621533699854,155.477194988353,168.904189959237
112.353369923222,111.753998846425,111.558681496707,119.309779592207,123.916177344716,130.416723763098
120.584381849419,120.152698405666,120.152698405666,134.576493735749,143.298934030834,156.208390012856
132.001178017129,130.79782595686,130.560941987151,155.131118321696,170.715797380456,194.010672683436
156.237813982964,154.495694037577,153.922613110141,217.407231208442,261.867394559422,334.285858945261
146.759454177108,143.645603079027,143.366352574126,282.942227132343,397.659370720294,611.017923652835
